%
% Citation Request :
% 1. OZKAN I.A., KOKLU M. and SARACOGLU R. (2021). Classification of Pistachio Species Using Improved K-NN Classifier. Progress in Nutrition, Vol. 23, N. 2, pp. DOI:10.23751/pn.v23i2.9686.  (Open Access) 
% 
% 2. SINGH D, TASPINAR YS, KURSUN R, CINAR I, KOKLU M, OZKAN IA, LEE H-N., (2022). Classification and Analysis of Pistachio Species with Pre-Trained Deep Learning Models, Electronics, 11 (7), 981. https://doi.org/10.3390/electronics11070981. (Open Access)
% DATASET: https://www.muratkoklu.com/datasets/
% Article Download (PDF): https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/9686/9178
% https://www.mdpi.com/2079-9292/11/7/981/pdf


@RELATION Pistachio_16_Features_Dataset
@ATTRIBUTE AREA	INTEGER
@ATTRIBUTE PERIMETER	REAL
@ATTRIBUTE MAJOR_AXIS	REAL
@ATTRIBUTE MINOR_AXIS	REAL
@ATTRIBUTE ECCENTRICITY	REAL
@ATTRIBUTE EQDIASQ	REAL
@ATTRIBUTE SOLIDITY	REAL
@ATTRIBUTE CONVEX_AREA	INTEGER
@ATTRIBUTE EXTENT	REAL
@ATTRIBUTE ASPECT_RATIO	REAL
@ATTRIBUTE ROUNDNESS	REAL
@ATTRIBUTE COMPACTNESS	REAL
@ATTRIBUTE SHAPEFACTOR_1	REAL
@ATTRIBUTE SHAPEFACTOR_2	REAL
@ATTRIBUTE SHAPEFACTOR_3	REAL
@ATTRIBUTE SHAPEFACTOR_4	REAL
@ATTRIBUTE Class	{Kirmizi_Pistachio, Siit_Pistachio}

@DATA
78792,1216.697,461.4282,225.2631,0.8727,316.735,0.9625,81864,0.7519,2.0484,0.6688,0.6864,0.0059,0.0029,0.4712,0.9652,Kirmizi_Pistachio
80420,1194.033,433.6909,251.2705,0.8151,319.9905,0.9253,86913,0.6862,1.726,0.7088,0.7378,0.0054,0.0031,0.5444,0.9396,Kirmizi_Pistachio
76658,1196.8311,432.8816,228.7799,0.8489,312.4164,0.9746,78656,0.7577,1.8921,0.6725,0.7217,0.0056,0.003,0.5209,0.9856,Kirmizi_Pistachio
86396,1796.546,498.6066,232.1015,0.885,331.6667,0.8928,96768,0.6142,2.1482,0.3364,0.6652,0.0058,0.0027,0.4425,0.9505,Kirmizi_Pistachio
96582,1627.579,489.8565,256.2145,0.8523,350.6737,0.9784,98716,0.7968,1.9119,0.4582,0.7159,0.0051,0.0027,0.5125,0.9798,Kirmizi_Pistachio
67659,1446.428,396.5165,226.1531,0.8214,293.5066,0.9134,74071,0.7631,1.7533,0.4064,0.7402,0.0059,0.0033,0.5479,0.9607,Kirmizi_Pistachio
68568,2188.7529,432.757,256.9408,0.8047,295.4716,0.7737,88628,0.5003,1.6843,0.1799,0.6828,0.0063,0.0037,0.4662,0.7852,Kirmizi_Pistachio
72583,2193.4529,492.056,207.8907,0.9064,303.9993,0.8653,83879,0.6993,2.3669,0.1896,0.6178,0.0068,0.0029,0.3817,0.9034,Kirmizi_Pistachio
96161,1259.15,457.0179,270.346,0.8063,349.9085,0.9807,98054,0.7793,1.6905,0.7622,0.7656,0.0048,0.0028,0.5862,0.991,Kirmizi_Pistachio
71131,1263.319,418.78,227.5119,0.8396,300.9432,0.9295,76525,0.6951,1.8407,0.5601,0.7186,0.0059,0.0032,0.5164,0.9506,Kirmizi_Pistachio
80569,1317.608,498.032,212.6353,0.9043,320.2868,0.9534,84508,0.6326,2.3422,0.5832,0.6431,0.0062,0.0026,0.4136,0.9687,Kirmizi_Pistachio
80553,1278.004,471.2913,223.8824,0.88,320.255,0.9479,84983,0.6946,2.1051,0.6198,0.6795,0.0059,0.0028,0.4618,0.972,Kirmizi_Pistachio
88483,1415.934,461.2345,247.2776,0.8441,335.6487,0.9506,93081,0.7223,1.8652,0.5546,0.7277,0.0052,0.0028,0.5296,0.9878,Kirmizi_Pistachio
80000,2102.4089,466.7391,229.6808,0.8705,319.1538,0.9286,86153,0.7386,2.0321,0.2274,0.6838,0.0058,0.0029,0.4676,0.9502,Kirmizi_Pistachio
78543,1534.863,468.6696,216.6983,0.8867,316.2342,0.961,81730,0.7317,2.1628,0.419,0.6747,0.006,0.0028,0.4553,0.9847,Kirmizi_Pistachio
74794,1295.994,423.7116,226.974,0.8444,308.5947,0.9805,76285,0.7483,1.8668,0.5596,0.7283,0.0057,0.003,0.5304,0.9902,Kirmizi_Pistachio
79594,1196.181,490.7424,215.4623,0.8985,318.343,0.9526,83551,0.6439,2.2776,0.699,0.6487,0.0062,0.0027,0.4208,0.9584,Kirmizi_Pistachio
43654,1793.3459,367.9176,161.3344,0.8987,235.7583,0.8381,52089,0.6655,2.2805,0.1706,0.6408,0.0084,0.0037,0.4106,0.9364,Kirmizi_Pistachio
66305,2004.264,461.4787,216.3339,0.8833,290.5549,0.825,80371,0.5262,2.1332,0.2074,0.6296,0.007,0.0033,0.3964,0.8456,Kirmizi_Pistachio
60287,1164.455,393.705,205.3679,0.8532,277.0556,0.9185,65637,0.6886,1.9171,0.5587,0.7037,0.0065,0.0034,0.4952,0.9494,Kirmizi_Pistachio
46303,1024.165,359.1891,167.6143,0.8844,242.8061,0.9576,48355,0.6937,2.1429,0.5547,0.676,0.0078,0.0036,0.457,0.9792,Kirmizi_Pistachio
69072,1181.983,428.0731,218.0741,0.8605,296.5556,0.9147,75516,0.7136,1.963,0.6213,0.6928,0.0062,0.0032,0.4799,0.9421,Kirmizi_Pistachio
63036,1183.6071,407.1804,214.7104,0.8497,283.3018,0.9128,69056,0.6475,1.8964,0.5654,0.6958,0.0065,0.0034,0.4841,0.918,Kirmizi_Pistachio
61736,1824.9041,400.7006,246.4584,0.7885,280.3653,0.787,78445,0.6199,1.6258,0.233,0.6997,0.0065,0.004,0.4896,0.7959,Kirmizi_Pistachio
74642,1260.9821,446.3433,217.876,0.8728,308.2809,0.9575,77954,0.7183,2.0486,0.5899,0.6907,0.006,0.0029,0.477,0.9773,Kirmizi_Pistachio
66566,1348.132,382.0573,232.9793,0.7926,291.1262,0.9032,73697,0.6676,1.6399,0.4603,0.762,0.0057,0.0035,0.5806,0.9522,Kirmizi_Pistachio
69030,1213.469,407.4698,223.7668,0.8357,296.4654,0.9448,73063,0.752,1.821,0.5891,0.7276,0.0059,0.0032,0.5294,0.964,Kirmizi_Pistachio
90941,1208.355,456.3026,257.1601,0.8261,340.2788,0.9868,92161,0.7675,1.7744,0.7827,0.7457,0.005,0.0028,0.5561,0.9868,Kirmizi_Pistachio
68796,1908.745,438.6945,236.2148,0.8427,295.9625,0.8664,79400,0.6519,1.8572,0.2373,0.6746,0.0064,0.0034,0.4551,0.8453,Kirmizi_Pistachio
89579,1295.7841,496.3006,247.2789,0.867,337.7211,0.9271,96618,0.704,2.007,0.6704,0.6805,0.0055,0.0028,0.463,0.9294,Kirmizi_Pistachio
72612,1075.491,431.4258,216.4973,0.865,304.06,0.9797,74117,0.8003,1.9928,0.7889,0.7048,0.0059,0.003,0.4967,0.9898,Kirmizi_Pistachio
75423,1264.011,466.8614,217.9571,0.8843,309.8896,0.9314,80979,0.6273,2.142,0.5932,0.6638,0.0062,0.0029,0.4406,0.9437,Kirmizi_Pistachio
44436,1056.625,376.8572,152.1912,0.9148,237.8606,0.9357,47489,0.7485,2.4762,0.5002,0.6312,0.0085,0.0034,0.3984,0.9865,Kirmizi_Pistachio
74976,1644.701,441.2925,232.1343,0.8505,308.9699,0.9319,80456,0.7061,1.901,0.3483,0.7001,0.0059,0.0031,0.4902,0.9319,Kirmizi_Pistachio
73148,1309.843,469.0491,208.3141,0.896,305.1801,0.9376,78014,0.6341,2.2516,0.5358,0.6506,0.0064,0.0028,0.4233,0.9532,Kirmizi_Pistachio
71322,1875.821,412.3784,228.8959,0.8318,301.347,0.9079,78559,0.7448,1.8016,0.2547,0.7308,0.0058,0.0032,0.534,0.9621,Kirmizi_Pistachio
80415,1933.293,472.1519,241.14,0.8597,319.9806,0.872,92215,0.6852,1.958,0.2704,0.6777,0.0059,0.003,0.4593,0.8993,Kirmizi_Pistachio
72193,1157.4871,454.6249,204.9767,0.8926,303.1814,0.9689,74513,0.7495,2.2179,0.6771,0.6669,0.0063,0.0028,0.4447,0.9864,Kirmizi_Pistachio
69281,1858.311,429.6525,220.8217,0.8578,297.0039,0.8981,77141,0.7029,1.9457,0.2521,0.6913,0.0062,0.0032,0.4778,0.9297,Kirmizi_Pistachio
71613,1099.265,438.0688,214.9722,0.8713,301.9611,0.9586,74708,0.7366,2.0378,0.7447,0.6893,0.0061,0.003,0.4751,0.9682,Kirmizi_Pistachio
95694,2098.8669,481.396,279.6765,0.8139,349.0579,0.8791,108857,0.7008,1.7213,0.273,0.7251,0.005,0.0029,0.5258,0.905,Kirmizi_Pistachio
73596,1193.011,450.0569,212.2176,0.8818,306.1133,0.9713,75770,0.7174,2.1207,0.6498,0.6802,0.0061,0.0029,0.4626,0.9811,Kirmizi_Pistachio
64724,2328.0759,395.7626,221.0943,0.8294,287.0699,0.8523,75936,0.6011,1.79,0.1501,0.7254,0.0061,0.0034,0.5261,0.9418,Kirmizi_Pistachio
82705,1169.9351,460.5006,233.0713,0.8625,324.5047,0.9663,85588,0.7628,1.9758,0.7593,0.7047,0.0056,0.0028,0.4966,0.9811,Kirmizi_Pistachio
74761,1702.71,473.9163,207.1296,0.8994,308.5266,0.9298,80402,0.7033,2.288,0.324,0.651,0.0063,0.0028,0.4238,0.9697,Kirmizi_Pistachio
77471,1151.92,439.9908,243.1023,0.8335,314.0687,0.9024,85849,0.7141,1.8099,0.7337,0.7138,0.0057,0.0031,0.5095,0.9222,Kirmizi_Pistachio
59875,1236.739,392.9745,200.6802,0.8598,276.1073,0.941,63631,0.7252,1.9582,0.4919,0.7026,0.0066,0.0034,0.4937,0.9667,Kirmizi_Pistachio
68172,1283.075,439.9841,208.1023,0.8811,294.6172,0.9176,74292,0.7259,2.1143,0.5204,0.6696,0.0065,0.0031,0.4484,0.948,Kirmizi_Pistachio
86590,1315.939,468.7846,256.9109,0.8365,332.0389,0.8962,96622,0.7081,1.8247,0.6284,0.7083,0.0054,0.003,0.5017,0.9154,Kirmizi_Pistachio
80167,1145.046,479.4283,215.0031,0.8938,319.4868,0.9913,80872,0.7716,2.2299,0.7684,0.6664,0.006,0.0027,0.4441,0.9902,Kirmizi_Pistachio
60796,2022.238,440.3689,201.6784,0.889,278.2227,0.8439,72042,0.6529,2.1835,0.1868,0.6318,0.0072,0.0033,0.3992,0.8716,Kirmizi_Pistachio
72460,1187.1949,443.7118,215.1141,0.8746,303.7416,0.9519,76124,0.7555,2.0627,0.646,0.6845,0.0061,0.003,0.4686,0.9666,Kirmizi_Pistachio
70839,1257.665,449.1991,206.9799,0.8875,300.3249,0.9477,74745,0.7474,2.1703,0.5628,0.6686,0.0063,0.0029,0.447,0.9701,Kirmizi_Pistachio
84747,1187.129,473.0993,231.746,0.8718,328.4863,0.9811,86380,0.7908,2.0415,0.7557,0.6943,0.0056,0.0027,0.4821,0.9842,Kirmizi_Pistachio
81075,1211.976,493.3022,215.0037,0.9,321.291,0.9559,84819,0.6858,2.2944,0.6936,0.6513,0.0061,0.0027,0.4242,0.9733,Kirmizi_Pistachio
67688,1259.527,460.9236,200.5296,0.9004,293.5695,0.9242,73239,0.7102,2.2985,0.5362,0.6369,0.0068,0.003,0.4057,0.9324,Kirmizi_Pistachio
92938,1558.8781,504.6014,238.9639,0.8808,343.9947,0.9519,97639,0.7178,2.1116,0.4806,0.6817,0.0054,0.0026,0.4647,0.9813,Kirmizi_Pistachio
70167,1093.532,419.1298,217.798,0.8544,298.897,0.9573,73298,0.695,1.9244,0.7374,0.7131,0.006,0.0031,0.5086,0.9787,Kirmizi_Pistachio
69231,1098.691,415.8839,217.252,0.8527,296.8967,0.9682,71507,0.7414,1.9143,0.7207,0.7139,0.006,0.0031,0.5096,0.9756,Kirmizi_Pistachio
84700,1655.912,449.498,246.1618,0.8367,328.3952,0.9374,90355,0.7343,1.826,0.3882,0.7306,0.0053,0.0029,0.5338,0.9746,Kirmizi_Pistachio
68189,1271.932,447.7268,202.429,0.892,294.6539,0.9203,74096,0.6903,2.2118,0.5297,0.6581,0.0066,0.003,0.4331,0.9579,Kirmizi_Pistachio
84561,2020.3459,500.4059,242.4451,0.8748,328.1256,0.8579,98567,0.6699,2.064,0.2603,0.6557,0.0059,0.0029,0.43,0.8875,Kirmizi_Pistachio
72606,1188.308,435.687,221.7968,0.8607,304.0474,0.9408,77177,0.7006,1.9644,0.6461,0.6979,0.006,0.0031,0.487,0.9566,Kirmizi_Pistachio
55583,1684.0341,419.947,180.9746,0.9024,266.0272,0.8917,62335,0.6582,2.3205,0.2463,0.6335,0.0076,0.0033,0.4013,0.9312,Kirmizi_Pistachio
72383,1575.459,415.1985,232.8643,0.8279,303.5801,0.9262,78153,0.6443,1.783,0.3665,0.7312,0.0057,0.0032,0.5346,0.9532,Kirmizi_Pistachio
75511,1895.1591,424.7591,257.4445,0.7954,310.0703,0.8716,86637,0.7243,1.6499,0.2642,0.73,0.0056,0.0034,0.5329,0.8792,Kirmizi_Pistachio
81672,1918.8459,487.3529,246.6937,0.8624,322.4717,0.8656,94350,0.709,1.9755,0.2787,0.6617,0.006,0.003,0.4378,0.8649,Kirmizi_Pistachio
86369,1420.4,482.9093,233.3731,0.8755,331.6149,0.9381,92068,0.6486,2.0693,0.538,0.6867,0.0056,0.0027,0.4716,0.9758,Kirmizi_Pistachio
68952,1107.358,419.7449,215.2063,0.8586,296.2979,0.9612,71738,0.7352,1.9504,0.7066,0.7059,0.0061,0.0031,0.4983,0.9719,Kirmizi_Pistachio
76357,1262.776,450.6449,223.3086,0.8686,311.8024,0.9471,80618,0.7097,2.018,0.6017,0.6919,0.0059,0.0029,0.4787,0.9661,Kirmizi_Pistachio
75940,1220.275,458.5528,216.1874,0.8819,310.9499,0.9562,79418,0.7602,2.1211,0.6409,0.6781,0.006,0.0028,0.4598,0.9754,Kirmizi_Pistachio
79328,1545.697,421.27,249.5726,0.8056,317.8105,0.9545,83110,0.7265,1.688,0.4172,0.7544,0.0053,0.0031,0.5691,0.9607,Kirmizi_Pistachio
73958,1180.903,450.9382,213.1607,0.8812,306.8652,0.9737,75956,0.7606,2.1155,0.6664,0.6805,0.0061,0.0029,0.4631,0.9797,Kirmizi_Pistachio
62040,1254.078,387.2148,233.2208,0.7983,281.0548,0.863,71892,0.6587,1.6603,0.4957,0.7258,0.0062,0.0038,0.5268,0.8747,Kirmizi_Pistachio
67202,1769.49,408.1563,234.5412,0.8184,292.5137,0.8682,77405,0.6413,1.7402,0.2697,0.7167,0.0061,0.0035,0.5136,0.8938,Kirmizi_Pistachio
68928,1126.903,425.8451,225.7452,0.8479,296.2463,0.9171,75159,0.6612,1.8864,0.6821,0.6957,0.0062,0.0033,0.484,0.9129,Kirmizi_Pistachio
62771,1667.173,349.8025,248.3564,0.7042,282.7057,0.8771,71565,0.6776,1.4085,0.2838,0.8082,0.0056,0.004,0.6532,0.92,Kirmizi_Pistachio
82531,1237.106,493.5974,224.9682,0.8901,324.1631,0.9297,88769,0.726,2.1941,0.6777,0.6567,0.006,0.0027,0.4313,0.9463,Kirmizi_Pistachio
75869,1658.259,462.0822,224.6244,0.8739,310.8044,0.9015,84157,0.7306,2.0571,0.3467,0.6726,0.0061,0.003,0.4524,0.9307,Kirmizi_Pistachio
66694,1115.024,411.0143,215.567,0.8514,291.406,0.9606,69426,0.7626,1.9067,0.6741,0.709,0.0062,0.0032,0.5027,0.9584,Kirmizi_Pistachio
73607,1070.1479,428.6051,219.3727,0.8591,306.1361,0.9909,74281,0.7982,1.9538,0.8077,0.7143,0.0058,0.003,0.5102,0.9968,Kirmizi_Pistachio
74365,1447.839,432.9703,222.5567,0.8578,307.7084,0.9544,77918,0.7861,1.9454,0.4458,0.7107,0.0058,0.003,0.5051,0.9826,Kirmizi_Pistachio
77691,1234.496,437.9553,242.6575,0.8325,314.5143,0.9337,83209,0.6518,1.8048,0.6406,0.7181,0.0056,0.0031,0.5157,0.9308,Kirmizi_Pistachio
59928,1048.603,404.6487,193.2641,0.8786,276.2294,0.9565,62656,0.7494,2.0938,0.6849,0.6826,0.0068,0.0032,0.466,0.9757,Kirmizi_Pistachio
50945,1508.8781,363.929,197.0256,0.8408,254.6864,0.8751,58217,0.6403,1.8471,0.2812,0.6998,0.0071,0.0039,0.4898,0.9046,Kirmizi_Pistachio
70841,1279.321,409.2723,226.596,0.8327,300.3291,0.9493,74621,0.7121,1.8062,0.5439,0.7338,0.0058,0.0032,0.5385,0.9726,Kirmizi_Pistachio
73334,1099.4659,413.738,227.9584,0.8345,305.5679,0.9716,75478,0.7595,1.815,0.7623,0.7386,0.0056,0.0031,0.5455,0.99,Kirmizi_Pistachio
68718,1117.577,387.0193,228.8582,0.8064,295.7946,0.96,71580,0.7279,1.6911,0.6914,0.7643,0.0056,0.0033,0.5841,0.9878,Kirmizi_Pistachio
62005,1094.851,421.7912,195.2334,0.8864,280.9755,0.9351,66305,0.7568,2.1604,0.65,0.6661,0.0068,0.0031,0.4438,0.9587,Kirmizi_Pistachio
76935,1149.797,446.3124,224.8414,0.8638,312.9803,0.9607,80083,0.7509,1.985,0.7313,0.7013,0.0058,0.0029,0.4918,0.9762,Kirmizi_Pistachio
61851,1005.11,402.0027,198.7818,0.8692,280.6263,0.9846,62817,0.797,2.0223,0.7694,0.6981,0.0065,0.0032,0.4873,0.9855,Kirmizi_Pistachio
88823,1284.723,487.9977,234.9258,0.8765,336.293,0.9742,91179,0.7444,2.0772,0.6763,0.6891,0.0055,0.0026,0.4749,0.9865,Kirmizi_Pistachio
65035,1029.5341,417.844,200.7485,0.877,287.7588,0.9828,66176,0.7814,2.0814,0.771,0.6887,0.0064,0.0031,0.4743,0.9872,Kirmizi_Pistachio
69802,1086.962,438.3943,206.165,0.8825,298.1185,0.9754,71565,0.7465,2.1264,0.7424,0.68,0.0063,0.003,0.4624,0.9833,Kirmizi_Pistachio
69816,1637.181,398.5653,230.7142,0.8154,298.1484,0.9256,75427,0.7451,1.7275,0.3273,0.7481,0.0057,0.0033,0.5596,0.9667,Kirmizi_Pistachio
71912,1120.787,453.7396,213.7804,0.8821,302.5908,0.9316,77188,0.7467,2.1225,0.7194,0.6669,0.0063,0.003,0.4447,0.9439,Kirmizi_Pistachio
72061,1577.652,415.266,241.8876,0.8128,302.9041,0.9136,78880,0.6954,1.7168,0.3638,0.7294,0.0058,0.0034,0.5321,0.9134,Kirmizi_Pistachio
75286,1179.6429,438.9719,221.3436,0.8636,309.608,0.9661,77924,0.7436,1.9832,0.6799,0.7053,0.0058,0.0029,0.4975,0.9866,Kirmizi_Pistachio
79929,1190.462,491.5251,208.0378,0.906,319.0122,0.9839,81238,0.7794,2.3627,0.7087,0.649,0.0061,0.0026,0.4212,0.9952,Kirmizi_Pistachio
79982,1218.16,468.519,220.3987,0.8824,319.1179,0.9689,82552,0.6927,2.1258,0.6773,0.6811,0.0059,0.0028,0.4639,0.9862,Kirmizi_Pistachio
74733,1117.505,439.6594,219.0761,0.867,308.4688,0.9712,76950,0.7132,2.0069,0.752,0.7016,0.0059,0.0029,0.4923,0.9879,Kirmizi_Pistachio
68481,1091.243,442.836,199.2699,0.893,295.2841,0.9825,69700,0.772,2.2223,0.7227,0.6668,0.0065,0.0029,0.4446,0.9881,Kirmizi_Pistachio
70415,1104.855,443.4148,206.0621,0.8855,299.4247,0.9654,72936,0.8029,2.1518,0.7249,0.6753,0.0063,0.0029,0.456,0.9812,Kirmizi_Pistachio
85281,1278.649,485.2205,225.2403,0.8857,329.5196,0.9761,87370,0.6502,2.1542,0.6555,0.6791,0.0057,0.0026,0.4612,0.9935,Kirmizi_Pistachio
67389,1137.771,412.2163,211.1618,0.8588,292.9203,0.9646,69863,0.7259,1.9521,0.6542,0.7106,0.0061,0.0031,0.505,0.9857,Kirmizi_Pistachio
75593,1631.614,441.1952,225.2464,0.8599,310.2386,0.9123,82859,0.7245,1.9587,0.3568,0.7032,0.0058,0.003,0.4945,0.9685,Kirmizi_Pistachio
82422,1153.928,459.3745,231.5018,0.8637,323.949,0.985,83678,0.6718,1.9843,0.7778,0.7052,0.0056,0.0028,0.4973,0.9868,Kirmizi_Pistachio
74220,1200.856,458.5318,209.6977,0.8893,307.4083,0.9733,76253,0.747,2.1866,0.6468,0.6704,0.0062,0.0028,0.4495,0.9828,Kirmizi_Pistachio
72847,1096.625,414.6591,232.0412,0.8288,304.5516,0.9384,77626,0.6662,1.787,0.7612,0.7345,0.0057,0.0032,0.5394,0.964,Kirmizi_Pistachio
79068,1167.496,464.6519,224.8734,0.8751,317.2893,0.9666,81798,0.7575,2.0663,0.729,0.6829,0.0059,0.0028,0.4663,0.9635,Kirmizi_Pistachio
69130,1120.014,426.3553,209.5858,0.8708,296.6801,0.9761,70824,0.6245,2.0343,0.6925,0.6959,0.0062,0.003,0.4842,0.985,Kirmizi_Pistachio
70937,1149.484,432.704,217.6391,0.8643,300.5325,0.9331,76020,0.7246,1.9882,0.6746,0.6945,0.0061,0.0031,0.4824,0.9591,Kirmizi_Pistachio
72035,1285.006,422.0994,234.5674,0.8314,302.8495,0.9221,78119,0.7055,1.7995,0.5482,0.7175,0.0059,0.0033,0.5148,0.9263,Kirmizi_Pistachio
92018,1276.663,510.9306,232.6734,0.8903,342.2878,0.9819,93716,0.685,2.1959,0.7095,0.6699,0.0056,0.0025,0.4488,0.9855,Kirmizi_Pistachio
76142,1137.075,432.4098,238.5231,0.8341,311.3631,0.9335,81566,0.7095,1.8129,0.74,0.7201,0.0057,0.0031,0.5185,0.94,Kirmizi_Pistachio
67057,1309.957,418.0952,208.1177,0.8673,292.1979,0.9588,69938,0.5913,2.0089,0.4911,0.6989,0.0062,0.0031,0.4884,0.9812,Kirmizi_Pistachio
82682,1857.931,492.8098,225.1568,0.8895,324.4595,0.906,91262,0.6516,2.1887,0.301,0.6584,0.006,0.0027,0.4335,0.9488,Kirmizi_Pistachio
65579,1608.681,401.8942,226.5958,0.8259,288.9598,0.9307,70465,0.7205,1.7736,0.3184,0.719,0.0061,0.0035,0.517,0.9169,Kirmizi_Pistachio
71185,1280.972,439.9045,209.4484,0.8794,301.0574,0.9587,74255,0.7206,2.1003,0.5452,0.6844,0.0062,0.0029,0.4684,0.9837,Kirmizi_Pistachio
73579,1153.355,443.8091,217.8753,0.8712,306.0779,0.9345,78739,0.7584,2.037,0.6951,0.6897,0.006,0.003,0.4756,0.9689,Kirmizi_Pistachio
59297,1042.928,406.6072,200.5367,0.8699,274.7713,0.8958,66194,0.606,2.0276,0.6851,0.6758,0.0069,0.0034,0.4567,0.9259,Kirmizi_Pistachio
72150,1220.829,450.9206,216.1273,0.8776,303.0911,0.9208,78355,0.6826,2.0864,0.6083,0.6722,0.0062,0.003,0.4518,0.9426,Kirmizi_Pistachio
77211,1107.1479,442.6514,226.4557,0.8592,313.5412,0.982,78623,0.6827,1.9547,0.7915,0.7083,0.0057,0.0029,0.5017,0.9807,Kirmizi_Pistachio
80219,1275.288,483.3223,214.4964,0.8961,319.5904,0.9628,83320,0.7326,2.2533,0.6198,0.6612,0.006,0.0027,0.4372,0.9852,Kirmizi_Pistachio
62484,1103.246,420.0703,200.3891,0.8789,282.0587,0.9228,67708,0.6376,2.0963,0.6451,0.6715,0.0067,0.0032,0.4509,0.9451,Kirmizi_Pistachio
41013,1206.303,344.6873,153.0575,0.896,228.5156,0.943,43493,0.7582,2.252,0.3542,0.663,0.0084,0.0037,0.4395,0.9898,Kirmizi_Pistachio
69087,1592.403,446.9415,204.8055,0.8888,296.5878,0.9084,76057,0.6238,2.1823,0.3424,0.6636,0.0065,0.003,0.4404,0.961,Kirmizi_Pistachio
44984,1753.186,356.9986,195.4678,0.8368,239.3228,0.764,58876,0.5197,1.8264,0.1839,0.6704,0.0079,0.0043,0.4494,0.8208,Kirmizi_Pistachio
80180,1753.668,472.3795,225.9199,0.8782,319.5127,0.9139,87730,0.6976,2.0909,0.3276,0.6764,0.0059,0.0028,0.4575,0.9566,Kirmizi_Pistachio
57245,1343.9561,393.1306,195.995,0.8669,269.9752,0.9151,62559,0.6706,2.0058,0.3983,0.6867,0.0069,0.0034,0.4716,0.9459,Kirmizi_Pistachio
74506,1186.563,454.4111,211.7531,0.8848,308.0,0.9672,77032,0.7542,2.1459,0.665,0.6778,0.0061,0.0028,0.4594,0.9859,Kirmizi_Pistachio
79226,1333.696,443.5668,236.3535,0.8462,317.6062,0.9624,82322,0.767,1.8767,0.5597,0.716,0.0056,0.003,0.5127,0.9622,Kirmizi_Pistachio
78357,1211.957,467.8423,219.2242,0.8834,315.8595,0.9657,81137,0.7398,2.1341,0.6704,0.6751,0.006,0.0028,0.4558,0.9727,Kirmizi_Pistachio
76603,1674.712,450.5369,224.0249,0.8676,312.3043,0.9242,82888,0.6879,2.0111,0.3432,0.6932,0.0059,0.0029,0.4805,0.9663,Kirmizi_Pistachio
79331,1283.311,472.9826,221.2933,0.8838,317.8166,0.9337,84963,0.7292,2.1374,0.6053,0.6719,0.006,0.0028,0.4515,0.965,Kirmizi_Pistachio
81377,1256.673,488.9931,231.5746,0.8808,321.8888,0.9037,90047,0.7368,2.1116,0.6475,0.6583,0.006,0.0028,0.4333,0.915,Kirmizi_Pistachio
57946,1104.3199,364.0417,206.737,0.8231,271.6232,0.947,61187,0.6851,1.7609,0.5971,0.7461,0.0063,0.0036,0.5567,0.9803,Kirmizi_Pistachio
86161,1197.375,489.0427,225.6138,0.8872,331.2153,0.9921,86849,0.7467,2.1676,0.7552,0.6773,0.0057,0.0026,0.4587,0.9943,Kirmizi_Pistachio
63515,1478.395,410.2706,212.8321,0.8549,284.3762,0.9108,69736,0.7212,1.9277,0.3652,0.6931,0.0065,0.0034,0.4804,0.9261,Kirmizi_Pistachio
67864,1104.248,434.8228,203.9181,0.8832,293.9509,0.9634,70443,0.7498,2.1323,0.6994,0.676,0.0064,0.003,0.457,0.9745,Kirmizi_Pistachio
77567,1682.111,449.2916,229.4644,0.8597,314.2632,0.9321,83221,0.7396,1.958,0.3445,0.6995,0.0058,0.003,0.4892,0.958,Kirmizi_Pistachio
79512,1772.016,436.7975,238.2614,0.8381,318.1789,0.9582,82981,0.7447,1.8333,0.3182,0.7284,0.0055,0.003,0.5306,0.9728,Kirmizi_Pistachio
66895,1404.936,433.6886,201.2347,0.8858,291.8448,0.9652,69307,0.6601,2.1551,0.4259,0.6729,0.0065,0.003,0.4528,0.9759,Kirmizi_Pistachio
68312,1098.521,421.1809,209.7073,0.8672,294.9196,0.9767,69943,0.7857,2.0084,0.7114,0.7002,0.0062,0.0031,0.4903,0.9847,Kirmizi_Pistachio
94203,1933.7629,509.6577,240.3101,0.8819,346.3279,0.9532,98825,0.7265,2.1208,0.3166,0.6795,0.0054,0.0026,0.4618,0.9793,Kirmizi_Pistachio
69733,1748.782,426.0044,236.5695,0.8316,297.9712,0.8678,80360,0.7155,1.8008,0.2865,0.6995,0.0061,0.0034,0.4892,0.881,Kirmizi_Pistachio
91516,1279.123,522.5034,235.6107,0.8926,341.3529,0.9442,96921,0.6618,2.2177,0.7029,0.6533,0.0057,0.0026,0.4268,0.9465,Kirmizi_Pistachio
63880,1056.699,419.2761,197.9561,0.8815,285.1921,0.9734,65627,0.7752,2.118,0.7189,0.6802,0.0066,0.0031,0.4627,0.98,Kirmizi_Pistachio
79867,1147.394,453.7088,226.9361,0.8659,318.8884,0.9847,81110,0.7356,1.9993,0.7623,0.7028,0.0057,0.0028,0.494,0.9876,Kirmizi_Pistachio
82745,1205.8571,479.0735,223.2439,0.8848,324.5831,0.9755,84825,0.6889,2.146,0.7151,0.6775,0.0058,0.0027,0.459,0.9851,Kirmizi_Pistachio
