% Citation Request :
% 1. OZKAN IA., KOKLU M. and SARACOGLU R. (2021). Classification of Pistachio Species Using Improved K-NN Classifier. Progress in Nutrition, Vol. 23, N. 2, pp. DOI:10.23751/pn.v23i2.9686.  (Open Access) 

% 2. SINGH D, TASPINAR YS, KURSUN R, CINAR I, KOKLU M, OZKAN IA, LEE H-N., (2022). Classification and Analysis of Pistachio Species with Pre-Trained Deep Learning Models, Electronics, 11 (7), 981. https://doi.org/10.3390/electronics11070981. (Open Access) 
% 
% DATASET: https://www.muratkoklu.com/datasets/
% Article Download (PDF): https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/9686/9178
% https://doi.org/10.3390/electronics11070981. 
% DATASET: https://www.muratkoklu.com/datasets/

@RELATION Pistachio_28_Features_Dataset
@ATTRIBUTE Area	INTEGER
@ATTRIBUTE Perimeter	REAL
@ATTRIBUTE Major_Axis	REAL
@ATTRIBUTE Minor_Axis	REAL
@ATTRIBUTE Eccentricity	REAL
@ATTRIBUTE Eqdiasq	REAL
@ATTRIBUTE Solidity	REAL
@ATTRIBUTE Convex_Area	INTEGER
@ATTRIBUTE Extent	REAL
@ATTRIBUTE Aspect_Ratio	REAL
@ATTRIBUTE Roundness	REAL
@ATTRIBUTE Compactness	REAL
@ATTRIBUTE Shapefactor_1	REAL
@ATTRIBUTE Shapefactor_2	REAL
@ATTRIBUTE Shapefactor_3	REAL
@ATTRIBUTE Shapefactor_4	REAL
@ATTRIBUTE Mean_RR	REAL
@ATTRIBUTE Mean_RG	REAL
@ATTRIBUTE Mean_RB	REAL
@ATTRIBUTE StdDev_RR	REAL
@ATTRIBUTE StdDev_RG	REAL
@ATTRIBUTE StdDev_RB	REAL
@ATTRIBUTE Skew_RR	REAL
@ATTRIBUTE Skew_RG	REAL
@ATTRIBUTE Skew_RB	REAL
@ATTRIBUTE Kurtosis_RR	REAL
@ATTRIBUTE Kurtosis_RG	REAL
@ATTRIBUTE Kurtosis_RB	REAL
@ATTRIBUTE Class	{Kirmizi_Pistachio, Siirt_Pistachio}

@DATA
64374,1039.73,419.2154,198.6272,0.8806,286.2927,0.9786,65783,0.7512,2.1106,0.7483,0.6829,0.0065,0.0031,0.4664,0.9843,219.9219,213.5395,192.9666,18.7554,19.2077,18.8338,-1.7576,-1.6582,-1.3274,5.5861,5.2603,4.6653,Kirmizi_Pistachio
74420,1109.038,424.9153,224.0944,0.8496,307.8222,0.9821,75778,0.7416,1.8961,0.7603,0.7244,0.0057,0.003,0.5248,0.9951,219.0882,209.8964,187.2082,22.5387,22.5746,21.1547,-0.9938,-0.8571,-0.4946,3.3425,3.1105,2.8333,Kirmizi_Pistachio
74029,1121.342,468.8622,203.0598,0.9014,307.0125,0.9889,74862,0.7333,2.309,0.7398,0.6548,0.0063,0.0027,0.4288,0.99,214.1285,204.4086,190.431,17.6206,17.6549,19.0682,-0.8424,-0.6034,-0.487,4.0162,3.747,3.9005,Kirmizi_Pistachio
59217,987.067,388.2183,198.0139,0.8601,274.5859,0.9812,60353,0.7935,1.9606,0.7638,0.7073,0.0066,0.0033,0.5003,0.9808,224.1494,211.5849,196.102,27.0352,28.2457,26.5292,-0.7611,-0.6603,-0.5365,2.5226,2.3094,2.2431,Kirmizi_Pistachio
73019,1119.115,440.8871,219.6187,0.8671,304.9109,0.9606,76015,0.733,2.0075,0.7326,0.6916,0.006,0.003,0.4783,0.9602,203.3714,192.1067,177.7697,17.2881,18.6115,19.7099,-0.2325,0.0829,0.618,3.8085,4.0409,4.8251,Kirmizi_Pistachio
83932,1823.864,490.0058,229.5951,0.8834,326.903,0.9376,89514,0.7732,2.1342,0.3171,0.6671,0.0058,0.0027,0.4451,0.9499,226.4922,219.1307,197.9565,30.8383,33.4277,34.5876,-0.7671,-0.653,-0.3813,2.1801,2.1172,2.1298,Kirmizi_Pistachio
73826,1299.891,455.0768,218.2527,0.8775,306.5912,0.9436,78242,0.6594,2.0851,0.549,0.6737,0.0062,0.003,0.4539,0.9464,208.769,192.9448,167.7657,21.1698,21.7316,20.775,-0.6455,-0.6505,-0.6114,2.261,2.3323,2.7074,Kirmizi_Pistachio
79301,1122.426,436.6583,233.2699,0.8453,317.7565,0.9869,80356,0.7437,1.8719,0.791,0.7277,0.0055,0.0029,0.5295,0.9913,200.7484,188.9791,174.3536,16.0337,16.4499,16.3617,-0.4823,-0.3265,-0.0693,2.9175,2.573,2.4111,Kirmizi_Pistachio
80603,1214.223,457.3537,227.8103,0.8671,320.3544,0.9754,82638,0.749,2.0076,0.687,0.7005,0.0057,0.0028,0.4906,0.985,203.7209,194.2545,179.8759,18.3589,19.2189,21.4666,-0.3445,-0.237,8.0E-4,2.467,2.2386,2.1272,Kirmizi_Pistachio
67474,1718.976,395.1284,242.168,0.7902,293.105,0.8906,75765,0.6994,1.6316,0.287,0.7418,0.0059,0.0036,0.5503,0.8978,215.0285,204.0087,195.3807,27.6804,30.2632,23.9156,-0.3692,-0.4544,-0.188,2.0471,2.2568,2.174,Kirmizi_Pistachio
68488,1106.686,421.3612,211.911,0.8643,295.2992,0.9517,71962,0.7189,1.9884,0.7027,0.7008,0.0062,0.0031,0.4912,0.9766,213.2991,201.2586,183.9404,26.5183,26.9834,26.279,-0.3451,-0.3222,-0.1464,1.9279,1.9529,1.9553,Kirmizi_Pistachio
55227,981.211,375.766,188.9134,0.8644,265.1739,0.9756,56610,0.7229,1.9891,0.7208,0.7057,0.0068,0.0034,0.498,0.9906,213.5544,205.8892,184.3813,25.7313,26.4959,25.6064,-0.3965,-0.3353,-0.3366,2.0827,2.0517,2.3681,Kirmizi_Pistachio
37149,1238.585,372.6855,135.6949,0.9314,217.4846,0.8778,42322,0.7071,2.7465,0.3043,0.5836,0.01,0.0037,0.3405,0.9353,180.1146,172.0314,173.5228,15.1543,15.1963,13.6866,0.0232,0.1351,-0.0968,2.0649,2.1827,2.451,Kirmizi_Pistachio
62949,1080.74,439.3545,182.8873,0.9092,283.1063,0.9849,63915,0.7138,2.4023,0.6773,0.6444,0.007,0.0029,0.4152,0.9975,204.2457,198.2867,187.8993,21.146,21.3917,18.2959,-0.8889,-0.8161,-0.671,2.6524,2.4833,2.3041,Kirmizi_Pistachio
51613,940.58,379.7629,177.8139,0.8836,256.3508,0.9775,52802,0.7566,2.1357,0.7331,0.675,0.0074,0.0034,0.4557,0.9732,224.5834,217.0863,211.0186,25.1111,28.5325,27.3861,-0.9656,-0.6753,-0.5601,3.1045,2.4971,2.3889,Kirmizi_Pistachio
60173,1543.682,445.3457,183.6638,0.911,276.7935,0.8804,68345,0.6915,2.4248,0.3173,0.6215,0.0074,0.0031,0.3863,0.9367,183.57,172.8291,160.8011,15.0582,15.2049,13.0248,0.2465,0.2106,0.5386,2.364,2.3492,4.4063,Kirmizi_Pistachio
60808,1542.349,385.1817,218.3363,0.8238,278.2502,0.9125,66636,0.7139,1.7642,0.3212,0.7224,0.0063,0.0036,0.5218,0.9206,216.0059,210.2471,204.6753,25.7428,26.5781,24.1005,-0.467,-0.4853,-0.4537,2.3641,2.3699,2.0984,Kirmizi_Pistachio
74036,1130.116,459.6744,210.9596,0.8885,307.027,0.9693,76379,0.7552,2.179,0.7285,0.6679,0.0062,0.0028,0.4461,0.9721,225.2954,214.5303,199.6079,25.7439,26.7073,24.7771,-0.7074,-0.6738,-0.667,2.5281,2.4829,2.4882,Kirmizi_Pistachio
89384,1263.126,486.2475,246.4966,0.862,337.3533,0.9494,94146,0.7341,1.9726,0.704,0.6938,0.0054,0.0028,0.4813,0.9495,219.9344,211.6199,193.2461,22.5588,23.8121,20.0936,-0.8729,-0.8924,-0.7608,3.2245,3.2135,3.076,Kirmizi_Pistachio
70376,1108.043,425.9539,212.0494,0.8673,299.3418,0.977,72036,0.7189,2.0087,0.7203,0.7028,0.0061,0.003,0.4939,0.9921,201.0392,193.5811,181.0081,15.1168,15.7225,15.1901,-1.0058,-0.9472,-0.3701,4.3051,4.1904,5.3909,Kirmizi_Pistachio
71380,1059.798,430.0882,213.6409,0.8679,301.4695,0.9856,72426,0.7614,2.0131,0.7986,0.7009,0.006,0.003,0.4913,0.9891,238.9909,230.0348,204.1499,20.329,21.8308,19.3863,-1.7221,-1.2516,-1.2256,5.8484,4.7012,4.2825,Kirmizi_Pistachio
60621,1126.42,404.7957,206.7219,0.8598,277.822,0.8815,68769,0.6777,1.9582,0.6004,0.6863,0.0067,0.0034,0.471,0.9224,209.7752,199.6214,184.2021,19.0605,19.3826,16.7851,-0.9918,-0.9155,-0.7235,3.3199,3.1252,2.8586,Kirmizi_Pistachio
60357,1058.651,407.7582,193.5181,0.8802,277.2164,0.96,62875,0.7628,2.1071,0.6768,0.6799,0.0068,0.0032,0.4622,0.9739,215.0418,201.2012,189.0251,21.6837,24.5303,23.7115,-0.5079,-0.2981,0.172,2.6983,2.428,2.9479,Kirmizi_Pistachio
80964,1191.379,453.8789,228.9491,0.8635,321.071,0.9814,82502,0.7212,1.9824,0.7168,0.7074,0.0056,0.0028,0.5004,0.992,214.8836,205.3189,186.4832,21.9065,21.9298,22.736,-0.7117,-0.6588,-0.7906,2.7816,2.7382,2.9117,Kirmizi_Pistachio
62122,1374.827,407.3781,227.0303,0.8303,281.2404,0.8662,71721,0.6307,1.7944,0.413,0.6904,0.0066,0.0037,0.4766,0.8552,190.5133,179.8045,173.8579,15.7174,16.2193,18.0233,-0.295,-0.315,-0.4993,2.2565,2.3424,2.3919,Kirmizi_Pistachio
70569,1358.233,431.1998,212.0672,0.8707,299.752,0.9545,73936,0.7127,2.0333,0.4807,0.6952,0.0061,0.003,0.4832,0.9826,211.474,202.4222,185.3963,22.6104,23.3977,21.5888,-0.1382,-0.066,0.0684,2.5117,2.4817,2.3624,Kirmizi_Pistachio
63738,1120.994,407.6421,202.0479,0.8685,284.875,0.9564,66644,0.7213,2.0176,0.6374,0.6988,0.0064,0.0032,0.4884,0.9853,204.41,191.7817,184.588,20.9627,23.7123,24.9707,0.3226,0.6583,0.9125,3.1819,3.3403,4.222,Kirmizi_Pistachio
72915,1150.063,457.8339,207.0641,0.8919,304.6937,0.9702,75155,0.7252,2.2111,0.6928,0.6655,0.0063,0.0028,0.4429,0.9793,221.3763,208.4827,188.7092,24.9003,25.3097,25.0808,-0.591,-0.5665,-0.4719,2.3761,2.4051,2.479,Kirmizi_Pistachio
74183,1149.774,451.6868,217.978,0.8758,307.3316,0.9343,79399,0.7362,2.0722,0.7052,0.6804,0.0061,0.0029,0.463,0.9593,225.9243,214.2491,195.3148,23.699,23.1692,22.408,-0.9083,-0.9593,-0.8818,2.9891,3.0975,3.2051,Kirmizi_Pistachio
87264,1524.204,424.5176,273.3749,0.7651,333.3286,0.918,95060,0.735,1.5529,0.472,0.7852,0.0049,0.0031,0.6165,0.9574,208.8042,195.5556,181.1248,18.3548,19.7817,21.8168,-0.1158,-0.0148,0.6118,3.2601,3.4527,3.6228,Kirmizi_Pistachio
83811,1648.0551,460.5694,237.4725,0.8568,326.6672,0.9424,88931,0.7431,1.9395,0.3878,0.7093,0.0055,0.0028,0.5031,0.9757,217.6836,199.6742,170.321,21.9731,21.8093,22.2107,-0.6045,-0.6186,-0.6293,2.508,2.6165,3.2652,Kirmizi_Pistachio
79041,1139.016,450.8814,229.113,0.8613,317.2351,0.9732,81219,0.718,1.9679,0.7656,0.7036,0.0057,0.0029,0.495,0.9742,214.9766,203.9805,188.792,18.176,19.6283,20.4705,-0.6811,-0.5464,0.2024,3.2623,3.2148,3.7145,Kirmizi_Pistachio
67064,1056.593,425.6736,203.3194,0.8786,292.2132,0.9695,69172,0.781,2.0936,0.7549,0.6865,0.0063,0.003,0.4712,0.9866,220.1147,208.92,188.9693,17.6652,17.9184,18.7732,-1.4069,-1.1763,-0.5725,4.9513,4.4895,3.3256,Kirmizi_Pistachio
61836,2251.144,379.0857,238.2245,0.7779,280.5923,0.8194,75468,0.6894,1.5913,0.1533,0.7402,0.0061,0.0039,0.5479,0.8718,200.5254,189.4315,179.6583,24.5243,26.5176,25.776,0.0741,0.14,0.1117,1.971,2.0864,2.8935,Kirmizi_Pistachio
86942,1170.254,471.8056,235.9569,0.866,332.7131,0.9904,87781,0.7366,1.9995,0.7978,0.7052,0.0054,0.0027,0.4973,0.9944,217.6936,204.9324,181.7614,19.6693,19.7919,22.1106,-0.2579,0.0093,0.6102,2.7973,2.8144,3.2003,Kirmizi_Pistachio
66196,1032.993,419.5899,203.377,0.8747,290.316,0.9802,67532,0.7454,2.0631,0.7796,0.6919,0.0063,0.0031,0.4787,0.9877,220.6107,207.1837,181.4798,22.6483,23.8633,24.4695,-0.4976,-0.3508,-0.4517,2.6886,2.4159,2.7467,Kirmizi_Pistachio
90427,1354.599,486.1301,242.884,0.8662,339.3158,0.9488,95310,0.7579,2.0015,0.6193,0.698,0.0054,0.0027,0.4872,0.9751,230.6563,220.0911,204.3737,25.0035,25.7589,25.8285,-0.9382,-0.9001,-0.7173,2.8826,2.8172,2.5628,Kirmizi_Pistachio
68902,1114.332,450.5214,196.4103,0.9,296.1904,0.9821,70157,0.7686,2.2938,0.6973,0.6574,0.0065,0.0029,0.4322,0.9914,215.8703,211.2578,201.6788,24.484,24.2871,21.8144,-0.7138,-0.6735,-0.5455,2.5969,2.551,2.4782,Kirmizi_Pistachio
60789,1701.246,447.5554,189.5952,0.9058,278.2067,0.8829,68849,0.6803,2.3606,0.2639,0.6216,0.0074,0.0031,0.3864,0.9121,208.5677,196.1483,174.6975,22.3883,23.1525,22.9009,-0.5033,-0.4344,-0.354,2.2218,2.1453,2.1825,Kirmizi_Pistachio
83793,1322.916,456.7764,237.9171,0.8536,326.6321,0.9545,87789,0.7593,1.9199,0.6017,0.7151,0.0055,0.0028,0.5113,0.9817,219.3757,208.0761,194.02,22.3066,22.7866,22.8341,-0.8193,-0.8035,-0.5924,2.8488,2.8738,2.922,Kirmizi_Pistachio
68587,1134.887,390.1223,227.4664,0.8124,295.5126,0.9664,70968,0.7149,1.7151,0.6692,0.7575,0.0057,0.0033,0.5738,0.9841,204.6653,192.1093,177.3622,17.2255,17.3918,20.7378,-0.4643,-0.3235,-0.465,3.0994,2.9504,3.0261,Kirmizi_Pistachio
77868,1407.272,462.8822,217.3443,0.8829,314.8724,0.9556,81489,0.7131,2.1297,0.4941,0.6802,0.0059,0.0028,0.4627,0.9855,212.6122,202.4098,190.3099,22.641,25.074,25.2348,-0.0833,0.08,0.1679,2.6273,2.503,2.7126,Kirmizi_Pistachio
68787,1163.197,462.8843,198.0744,0.9038,295.9431,0.9369,73420,0.6107,2.3369,0.6389,0.6393,0.0067,0.0029,0.4088,0.9552,214.6129,209.3657,200.2397,23.9172,26.1389,27.2015,-0.3936,-0.3227,-0.2254,2.2492,2.2144,2.1117,Kirmizi_Pistachio
70450,1188.798,458.5762,203.1132,0.8966,299.4991,0.9419,74795,0.757,2.2577,0.6264,0.6531,0.0065,0.0029,0.4265,0.963,211.7292,209.0419,197.0359,25.3639,28.1898,28.1462,-0.2984,-0.2414,-0.2566,2.1406,2.0555,1.9888,Kirmizi_Pistachio
80719,1262.3719,443.8386,236.7278,0.8459,320.5848,0.9545,84568,0.8001,1.8749,0.6365,0.7223,0.0055,0.0029,0.5217,0.9782,229.2748,213.096,196.835,23.8778,25.407,25.3113,-1.1324,-0.8638,-0.6309,3.3856,2.8839,3.5037,Kirmizi_Pistachio
77239,1255.158,470.1285,217.2767,0.8868,313.5981,0.947,81564,0.7592,2.1637,0.6161,0.667,0.0061,0.0028,0.445,0.9628,210.012,201.1701,195.6816,23.3548,24.2903,26.9703,-0.3398,-0.3444,-0.3657,2.2207,2.245,2.2291,Kirmizi_Pistachio
69465,1511.111,426.3516,217.5195,0.8601,297.398,0.9052,76740,0.7121,1.9601,0.3823,0.6975,0.0061,0.0031,0.4866,0.9537,224.3976,206.8379,189.2009,24.7816,25.9331,23.6182,-0.6557,-0.6657,-0.5085,2.4827,2.5568,3.2293,Kirmizi_Pistachio
51093,949.11,374.2277,179.8488,0.8769,255.0561,0.9726,52534,0.7048,2.0808,0.7128,0.6816,0.0073,0.0035,0.4645,0.9666,224.37,219.7312,209.0355,26.257,28.1444,26.725,-0.9781,-0.9041,-0.7984,2.9547,2.7944,2.6258,Kirmizi_Pistachio
74945,1285.572,431.7853,226.946,0.8507,308.906,0.9449,79317,0.7135,1.9026,0.5698,0.7154,0.0058,0.003,0.5118,0.9738,214.3446,208.2022,202.1657,22.2108,25.4019,27.5167,-0.5194,-0.3018,-0.0186,2.7593,2.4895,2.5554,Kirmizi_Pistachio
69314,1128.0551,456.279,205.9157,0.8924,297.0746,0.9158,75689,0.7228,2.2159,0.6845,0.6511,0.0066,0.003,0.4239,0.9393,222.2996,211.4647,204.3926,25.1216,27.0657,26.7211,-0.6525,-0.5311,-0.4626,2.4322,2.4099,2.1635,Kirmizi_Pistachio
69081,1068.01,437.0296,207.5562,0.88,296.5749,0.9667,71457,0.7155,2.1056,0.7611,0.6786,0.0063,0.003,0.4605,0.9697,232.8206,232.7424,216.5161,23.6147,24.965,24.359,-1.178,-1.2408,-0.6964,3.8857,4.0371,2.935,Kirmizi_Pistachio
84053,1237.2889,490.0455,228.4529,0.8847,327.1385,0.9368,89719,0.7342,2.1451,0.69,0.6676,0.0058,0.0027,0.4456,0.9559,231.0915,217.3123,190.4628,26.0471,27.3289,25.7134,-0.9162,-0.6022,-0.2824,2.6621,2.5043,2.5564,Kirmizi_Pistachio
51022,996.282,360.3893,209.2365,0.8142,254.8788,0.8896,57354,0.679,1.7224,0.646,0.7072,0.0071,0.0041,0.5002,0.8615,212.699,206.7955,195.2065,21.0986,21.604,21.0326,-0.7421,-0.6235,-0.3068,2.8825,2.7953,2.6517,Kirmizi_Pistachio
53343,1788.264,389.9609,201.9712,0.8554,260.6116,0.8661,61591,0.6735,1.9308,0.2096,0.6683,0.0073,0.0038,0.4466,0.8623,198.5606,190.8239,177.3237,22.7518,23.6246,32.7968,-0.2105,0.0048,-0.723,2.2464,2.1058,3.906,Kirmizi_Pistachio
71995,1761.001,419.2681,232.6772,0.8319,302.7654,0.8792,81891,0.6632,1.8019,0.2917,0.7221,0.0058,0.0032,0.5215,0.9397,203.8653,188.3716,171.0094,20.9248,21.7703,23.0999,-0.0281,0.1039,0.2381,2.29,2.6057,3.4897,Kirmizi_Pistachio
76947,1133.432,458.21,223.7728,0.8726,313.0047,0.9571,80393,0.7789,2.0477,0.7527,0.6831,0.006,0.0029,0.4666,0.9555,219.2772,212.1423,198.4776,22.5232,24.1977,26.2759,-0.7275,-0.6028,-0.4472,2.8632,2.7081,2.5755,Kirmizi_Pistachio
67928,1228.87,404.6115,215.8318,0.8458,294.0895,0.9508,71440,0.7005,1.8747,0.5653,0.7268,0.006,0.0032,0.5283,0.9904,200.8062,190.1233,172.3973,16.3155,18.3489,23.3978,-0.0943,0.1803,0.4913,3.0383,2.8773,2.9043,Kirmizi_Pistachio
71513,1166.86,436.5522,209.9492,0.8768,301.7502,0.9771,73186,0.7331,2.0793,0.66,0.6912,0.0061,0.0029,0.4778,0.9934,212.6541,201.3787,191.9588,17.6955,19.7048,26.1549,-0.6707,-0.2002,0.1051,3.9693,3.5751,2.9743,Kirmizi_Pistachio
89986,1200.243,490.9748,240.7286,0.8715,338.4874,0.9879,91092,0.7164,2.0395,0.785,0.6894,0.0055,0.0027,0.4753,0.9694,227.7313,224.7477,207.2754,21.9638,23.2789,25.3014,-0.5708,-0.4122,0.1984,2.9212,2.5264,2.3357,Kirmizi_Pistachio
68690,1393.833,404.2966,230.195,0.8221,295.7344,0.9094,75536,0.7537,1.7563,0.4443,0.7315,0.0059,0.0034,0.5351,0.9397,208.1064,199.34,180.5149,23.2731,24.3192,35.0351,-0.314,-0.3943,-1.2379,2.1907,2.269,4.7631,Kirmizi_Pistachio
78956,1359.851,441.0494,235.994,0.8448,317.0645,0.9303,84867,0.6767,1.8689,0.5366,0.7189,0.0056,0.003,0.5168,0.9658,214.525,202.659,183.9477,25.9622,25.7001,23.835,-0.4949,-0.4817,-0.3587,2.086,2.0982,2.2512,Kirmizi_Pistachio
69497,1277.689,460.3224,200.8453,0.8998,297.4665,0.9308,74663,0.7297,2.2919,0.535,0.6462,0.0066,0.0029,0.4176,0.9571,216.1193,207.4774,199.1612,23.399,24.3111,24.8003,-0.6344,-0.7583,-0.8674,2.747,2.7941,2.9438,Kirmizi_Pistachio
54322,1569.199,363.6869,217.1759,0.8021,262.9922,0.8557,63481,0.6645,1.6746,0.2772,0.7231,0.0067,0.004,0.5229,0.8757,211.2168,202.7084,186.4302,25.5132,26.767,24.0017,-0.4414,-0.3966,-0.2201,2.0221,2.0103,2.2274,Kirmizi_Pistachio
68539,1078.8311,445.5626,197.1964,0.8967,295.4091,0.9815,69829,0.7889,2.2595,0.74,0.663,0.0065,0.0029,0.4396,0.9932,214.6037,206.3875,214.5303,20.8156,22.1123,23.7214,-0.5743,-0.3119,-0.3248,3.3396,3.004,2.7318,Kirmizi_Pistachio
67387,1222.598,467.5005,191.1423,0.9126,292.916,0.9294,72505,0.7272,2.4458,0.5665,0.6266,0.0069,0.0028,0.3926,0.9602,213.7906,202.2862,194.1575,23.0859,24.6204,22.9047,-0.4856,-0.3874,-0.3988,2.3877,2.3057,2.3397,Kirmizi_Pistachio
77119,1135.411,473.295,209.4061,0.8968,313.3544,0.991,77817,0.7429,2.2602,0.7517,0.6621,0.0061,0.0027,0.4383,0.9907,219.3746,213.7103,200.935,22.4875,21.4992,18.1944,-0.8065,-0.736,-0.2186,2.8171,2.8095,3.2113,Kirmizi_Pistachio
74256,1218.854,455.6049,212.7668,0.8843,307.4828,0.9676,76740,0.7174,2.1413,0.6281,0.6749,0.0061,0.0029,0.4555,0.9753,226.6173,217.4098,200.3412,23.6177,24.535,23.8179,-0.9715,-0.96,-0.8536,3.1078,3.0161,2.7172,Kirmizi_Pistachio
86721,1959.524,475.8124,236.7167,0.8675,332.2899,0.9353,92724,0.7245,2.0101,0.2838,0.6984,0.0055,0.0027,0.4877,0.9803,210.4802,204.278,192.0734,21.111,21.829,22.9706,-0.6443,-0.5808,-0.3048,2.8896,2.8819,2.8035,Kirmizi_Pistachio
55095,1826.8621,374.595,288.0821,0.6392,264.8568,0.6802,81002,0.5585,1.3003,0.2074,0.707,0.0068,0.0052,0.4999,0.65,207.8717,189.0332,163.1741,19.3982,19.4961,16.9421,-0.5025,-0.366,0.0392,2.4817,2.5059,2.6853,Kirmizi_Pistachio
62610,1135.995,403.5225,223.8322,0.8321,282.3429,0.8782,71296,0.6953,1.8028,0.6097,0.6997,0.0064,0.0036,0.4896,0.8826,204.4802,191.8324,186.6966,26.8486,27.7184,20.9734,-0.3542,-0.4191,-0.0865,1.6656,1.7735,1.668,Kirmizi_Pistachio
73292,1119.108,423.9817,231.4563,0.8378,305.4804,0.9152,80083,0.7049,1.8318,0.7354,0.7205,0.0058,0.0032,0.5191,0.9509,210.7286,200.5328,189.1249,22.8585,23.1451,18.6525,-0.6732,-0.7432,-0.742,2.542,2.652,2.9814,Kirmizi_Pistachio
76453,1172.925,433.0329,230.8668,0.846,311.9984,0.9612,79538,0.639,1.8757,0.6983,0.7205,0.0057,0.003,0.5191,0.9737,209.5782,196.038,178.894,15.8184,15.8882,15.1363,-1.2021,-1.0352,0.0573,4.4904,4.4434,4.2179,Kirmizi_Pistachio
85379,1200.442,495.1144,220.8501,0.895,329.7088,0.9868,86525,0.7403,2.2419,0.7445,0.6659,0.0058,0.0026,0.4435,0.9942,214.7042,203.8303,183.9041,19.6979,19.0814,17.1319,-1.0483,-0.9603,-0.7939,3.6785,3.572,3.5624,Kirmizi_Pistachio
74337,1080.274,429.0904,223.6611,0.8534,307.6505,0.9858,75405,0.76,1.9185,0.8005,0.717,0.0058,0.003,0.5141,0.9862,229.4752,222.5965,207.2846,21.6145,22.1439,20.4687,-1.4884,-1.5049,-1.3774,4.7905,4.7944,4.6978,Kirmizi_Pistachio
56651,1036.156,390.8759,187.4057,0.8776,268.5708,0.9672,58572,0.7012,2.0857,0.6631,0.6871,0.0069,0.0033,0.4721,0.9847,193.4699,181.1169,165.1632,16.5826,16.6555,16.8815,0.2002,0.654,1.4791,4.0692,4.7977,7.1095,Kirmizi_Pistachio
70597,1551.975,445.2808,208.0221,0.8842,299.8114,0.9633,73283,0.7277,2.1405,0.3683,0.6733,0.0063,0.0029,0.4533,0.9704,222.5626,217.3369,198.1086,26.858,29.0866,28.7557,-0.5511,-0.3874,-0.122,2.341,2.1332,1.8153,Kirmizi_Pistachio
79458,1183.8879,459.1738,223.2913,0.8738,318.0709,0.9728,81682,0.7398,2.0564,0.7124,0.6927,0.0058,0.0028,0.4798,0.9867,227.3615,216.0575,203.9173,23.9935,23.9657,22.7136,-1.0946,-1.0915,-0.9642,3.4102,3.3346,3.0137,Kirmizi_Pistachio
76571,1231.608,453.3235,217.5396,0.8773,312.239,0.9767,78400,0.7613,2.0839,0.6344,0.6888,0.0059,0.0028,0.4744,0.9886,206.83,198.3855,187.971,18.9176,19.6346,21.3128,-0.5825,-0.4015,-0.3449,3.1365,2.847,2.6594,Kirmizi_Pistachio
68194,1239.114,471.0256,194.7796,0.9105,294.6647,0.9182,74272,0.7073,2.4182,0.5581,0.6256,0.0069,0.0029,0.3914,0.9464,188.1145,177.412,172.2618,12.8708,13.5443,14.3561,-0.4388,-0.4335,-0.2359,2.9664,2.9345,3.3529,Kirmizi_Pistachio
74838,1098.3361,434.6471,221.9207,0.8598,308.6855,0.9845,76018,0.7482,1.9586,0.7796,0.7102,0.0058,0.003,0.5044,0.9879,229.9795,221.1973,208.9546,21.9573,22.4961,22.6845,-1.4501,-1.1877,-0.4949,4.731,4.1241,3.2615,Kirmizi_Pistachio
67456,1055.9969,394.2956,224.4805,0.8221,293.0659,0.9514,70900,0.7542,1.7565,0.7602,0.7433,0.0058,0.0033,0.5524,0.9704,215.1647,203.0237,200.788,24.8464,25.7554,24.274,-0.6713,-0.6343,-0.5111,2.2934,2.2656,2.1992,Kirmizi_Pistachio
75257,1154.842,437.7139,221.2786,0.8628,309.5484,0.9861,76315,0.7741,1.9781,0.7091,0.7072,0.0058,0.0029,0.5001,0.9893,210.4261,200.6303,182.6994,20.6866,20.5311,19.9997,-0.6185,-0.3977,-0.0636,2.9103,2.6783,2.7392,Kirmizi_Pistachio
90408,2078.291,497.0739,244.3073,0.8709,339.2802,0.9315,97059,0.7609,2.0346,0.263,0.6826,0.0055,0.0027,0.4659,0.9479,204.7436,191.0311,173.352,19.0046,20.769,23.6128,0.0763,0.1891,0.444,3.0138,3.2152,3.4603,Kirmizi_Pistachio
63409,1870.822,425.0197,228.5947,0.843,284.1388,0.8309,76317,0.6796,1.8593,0.2277,0.6685,0.0067,0.0036,0.4469,0.831,196.8161,182.904,173.0937,17.0581,17.5797,18.7113,-0.283,-0.1717,0.1702,2.2633,2.1668,2.1457,Kirmizi_Pistachio
82936,1243.282,479.0909,225.2466,0.8826,324.9575,0.9603,86369,0.7529,2.127,0.6742,0.6783,0.0058,0.0027,0.4601,0.9785,226.0065,213.1046,192.0206,25.3858,25.5477,25.5041,-0.8746,-0.8298,-0.5964,2.7053,2.6915,2.4791,Kirmizi_Pistachio
90363,1287.453,525.7838,220.5682,0.9078,339.1957,0.9769,92503,0.7185,2.3838,0.6851,0.6451,0.0058,0.0024,0.4162,0.9921,221.4653,215.6068,208.3633,26.5629,28.955,30.0805,-0.5623,-0.454,-0.3421,2.2629,2.1292,2.1531,Kirmizi_Pistachio
