@relation 'click_prediction_smallest_balanced'

@attribute class {0,1}
@attribute impression numeric
@attribute url_hash numeric
@attribute ad_id numeric
@attribute advertiser_id numeric
@attribute depth numeric
@attribute position numeric
@attribute query_id numeric
@attribute keyword_id numeric
@attribute title_id numeric
@attribute description_id numeric
@attribute user_id numeric

@data
0,1,1.1315908569713166E19,20044829,18070,1,1,95556,149,443,620,4472973
0,1,2.19572945740805427E18,21966995,4218,2,2,546054,128,123,174,0
0,1,7.7181079218664243E18,4246788,10647,2,1,835,9452,861,1070,470092
0,1,1.4340390157469403E19,3074334,23777,1,1,17298752,13603,25385,24010,6920
0,1,9.991057275835721E17,10936072,30428,2,2,2219944,497073,2367095,1740914,0
0,1,5.3159065897947072E17,2555223,15228,3,3,230839,353008,1139023,896562,4520357
0,1,2.6825220876735432E18,20211137,30324,1,1,20614249,4959,365048,295421,2703655
0,1,1.4340390157469403E19,9027957,23808,2,2,691,537,3509,10,1794563
0,1,1.5699833681633649E19,20687022,26685,2,1,2814,4846,3942,4597,1558615
0,1,2.4347563200652785E18,21173725,29273,1,1,20402545,12239,169,69,20965492
0,1,7.4843334886645852E18,21090281,34691,3,2,8618,35244,621,593,962868
0,2,1.205787899908646E19,20192903,27961,2,2,107,2,175,261,3568083
0,2,3.7552234532673091E18,10940196,30833,2,1,30550,3180,14851,11360,315832
0,1,1.3606282814606795E19,21834460,37772,3,3,97733,2022,27630,26113,0
0,2,2.6928596198512824E18,4344041,2051,3,1,619498,71,151,218,0
0,1,5.3922912368416737E18,21551360,37467,2,1,2148,1363,119081,96200,207120
0,1,1.5859647530187389E19,2989726,23778,1,1,2371,1471,62,79,405633
1,2,1.4779372599199648E19,20601309,2494,2,1,23490,35456,124363,260,507335
0,1,1.7048721173511748E19,4299487,24162,2,1,106324,277,158,210,1461695
0,2,5.8882774317833359E18,7955185,6520,3,2,19148,250,136,196,9071930
0,1,1.5145480155589095E19,21173397,23807,3,1,1566724,23691,51199,8,96827
0,1,1.3090221289647714E19,20174985,23795,1,1,19585051,79,3,7,38119
1,3,1.1624066761054958E19,3373964,5962,1,1,378,1109,171,217,248928
1,1,4.372349546578689E18,10404996,29624,2,1,11224292,5926,34727,40751,1700509
0,2,4.9215694851443241E18,21935449,38077,2,2,6101,12934,311072,258517,0
0,1,1.205787899908646E19,20110160,27961,3,2,182563,525,1353,1713,0
0,1,1.4340390157469403E19,21360122,23777,2,1,9154427,930,11375,399,17084
0,1,1.4340390157469403E19,9027213,23808,2,1,1,1,0,0,11913942
0,1,1.5189591743514771E19,20183312,32789,2,2,9882,10984,469080,2173,64491
0,2,5.8512528144469361E18,10432671,28698,2,2,3559851,695,13059,27709,4906
0,1,2.3788268256695644E18,21866137,37789,2,1,17669,5769,652069,526261,0
0,1,1.205787899908646E19,20164568,27961,2,1,109995,50386,167604,167576,2614437
1,1,8.8027682871231549E18,20121297,29106,2,1,51,31,351,432,15973237
1,1,9.991057275835721E17,20389049,30428,2,1,11830,10426,681434,545488,70644
1,1,1.5145480155589095E19,20888541,23807,1,1,7,5,5,11,21386932
0,1,7.4843334886645852E18,21209371,34691,2,2,634,2680,71,93,1484778
0,1,1.205787899908646E19,20163488,27961,1,1,57918,49097,71508,69941,9063173
0,1,2.24145610911769114E18,21494476,37269,3,1,537054,21053,252044,208989,0
0,1,1.205787899908646E19,20148751,27961,2,2,302094,156700,2034142,1565258,3799170
0,1,2.9874573120223621E18,1192718,2850,3,3,123820,972,305,447,0
1,1,6.3066046265430825E18,21016640,35424,2,1,118357,44862,92325,84678,1200408
0,1,4.3263177633949399E18,21925330,38054,2,1,24565,6017,65533,4323,3101821
0,4,1.8142024406517858E19,10400780,29384,2,2,2595378,23448,291951,268293,307714
0,1,5.468727571223081E18,20001399,1381,2,2,5587,650,2061,2491,648992
1,1,1.205787899908646E19,20221012,27961,1,1,4704,4128,5049,5999,1355717
0,1,8.6909086964998543E18,5142766,4998,2,1,5005741,599851,3963544,3096104,0
0,1,1.72996384937738752E18,9584606,23637,1,1,3666079,511,34213,110,173832
0,2,9.841463114647316E18,21373605,33579,2,2,7341,35620,238295,125522,203134
1,1,1.33848579481565286E18,20802241,33931,1,1,625,835,11489,32988,18010582
0,1,1.5469070735988865E19,21248406,28412,2,2,2414403,22,13672,13462,1062144
0,1,5.3455443393616835E18,5860053,23796,2,2,104,163,6,12,2289251
0,1,8.0076775406743798E18,20171853,23789,3,1,1,3,483,640,11084474
0,1,1.4340390157469403E19,20640001,23808,1,1,14277857,244,115,160,7794489
0,1,3.7330677759269975E18,22169173,38636,3,3,36872,608,51954,47283,3558734
0,1,8.0285373127483197E18,21872818,37834,3,3,770,798,12082,5733,5462742
0,1,2.9224373073131679E18,20776506,2203,2,1,9441156,39745,61226,24846,4687398
0,1,1.205787899908646E19,20164720,27961,1,1,19157633,85295,173058,148747,556609
0,1,1.205787899908646E19,20164807,27961,1,1,3947365,257378,866441,693862,0
0,1,7.7718844412582748E18,21342015,32367,3,2,41513,57310,1105157,864220,4616314
0,1,1.130902570404585E19,22103473,38263,2,2,3,105,29,182,4601502
0,1,1.136372424770545E19,20125555,30405,2,2,14589575,5356,12053,9343,0
0,1,1.15665867078700058E18,20884487,22234,1,1,278251,19303,83270,74248,70
0,1,1.4340390157469403E19,21163923,23808,1,1,87966,750,1926,37,1360155
0,1,1.5989049276530887E19,20311947,23824,2,1,3690,7264,18560,31,14340619
0,1,5.3872592433059277E18,20320066,29213,1,1,5361,12222,19590,86893,13304628
0,1,3.5885953601784837E18,20351335,2564,1,1,9372828,71219,172079,151527,1227509
0,1,1.3676343896596736E18,21400929,36897,2,2,220070,50,1003,111,10090809
0,1,9.48057972042496E18,20708395,34111,3,1,16212,75495,76533,2456,127608
0,1,1.205787899908646E19,20192903,27961,2,2,767,2,82,275,1719230
1,1,1.4340390157469403E19,21163921,23808,2,1,1687,856,1671,38,4016395
0,1,7.0239966546432082E18,21111473,18764,3,2,5842945,18839,35540,10813,0
0,1,1.2394863110586413E19,4419560,825,3,2,1158761,640647,1702053,1973707,0
1,1,1.3176739392768733E19,20879030,19561,2,1,718840,21789,71862,64147,12355043
0,1,1.1121833691387079E19,21134703,23807,2,1,214474,6,73,8,0
0,1,9.2200788774117356E18,20414968,5030,2,1,92578,77267,811,1003,3139076
0,1,1.8045561712109976E19,21381798,35978,3,1,9243,30281,142226,2750,3533418
0,1,7.2516272015182531E18,20665339,2011,2,1,13603205,212557,880031,135,0
0,1,1.205787899908646E19,20185488,27961,2,2,35465,785,7629,9386,199596
0,1,1.6794704970244289E19,5059535,26286,2,1,1049,2002,505,1040,12135342
0,1,1.5854457045217421E19,9934743,19792,3,3,3628391,648811,3636281,2835634,275
0,1,1.2236336944143577E19,21300462,35141,2,1,4589860,81,594,1771,15856470
0,1,1.4340390157469403E19,20643961,23808,1,1,1414,4077,1453,1706,10175631
0,2,2.9491714663986268E18,21098694,35552,2,1,239635,116221,199720,3634,0
1,1,1.205787899908646E19,20192676,27961,1,1,622000,42157,139068,200884,20364398
0,1,7.3134605490491525E18,20937622,15715,2,2,9276903,2879,12506,13664,776970
0,1,5.3455443393616835E18,5858709,23796,1,1,2744,18290,6,12,3510627
0,2,1.3756257544627677E19,20587828,24354,1,1,420,1510,1754,2019,1238179
1,1,1.3416878294870458E19,3066490,23786,1,1,916,314,207,115,15538187
0,1,1.58252842526842906E18,20743192,34054,2,2,121841,21669,71322,4028,6997772
0,1,1.205787899908646E19,20174575,27961,1,1,25159,8242,35974,40467,19650634
0,1,1.099159647493597E19,20021338,591,3,1,7596,10914,14481,11547,416667
0,1,1.0455206984075168E19,21506666,37430,2,1,2346527,1921,60222,1676,441608
0,1,1.4340390157469403E19,6435022,23777,2,1,142184,1968,2410,2656,332115
0,1,1.4340390157469403E19,4757931,23777,1,1,6618170,28815,27864,26347,2972421
1,1,8.0076775406743798E18,20171848,23789,2,2,108834,30150,483,640,5512951
0,1,5.9726035355186104E18,21479584,37207,1,1,677753,213,52216,47512,9919806
0,1,1.205787899908646E19,20183662,27961,1,1,22331488,17608,15050,19890,7352657
0,1,1.5854457045217421E19,20376999,19792,3,2,5261192,9508,237114,293617,0
0,1,1.5145480155589095E19,21927077,23807,1,1,2,11,30,32,19619874
0,1,1.72996384937738752E18,9584422,23637,2,2,1,226,694,227,6195084
0,1,9.814494029592777E18,21045628,6869,3,3,1678898,5810,155201,78544,0
0,2,1.2717104224619557E19,21367423,7301,2,1,138740,25981,105711,92679,0
0,1,1.7412969714469513E19,7117362,2105,1,1,451062,47252,78581,72775,6986291
0,1,1.4080255536654283E19,21961526,8324,2,2,189433,123109,558550,12937,0
0,1,1.41403004354181862E18,20208486,1502,2,2,756,2270,438,22217,9845460
0,1,1.5005909604118043E19,20369836,33268,2,1,42470,1064,17104,6563,93215
0,1,7.1386933947560151E18,21455800,36929,2,2,461483,2136,6391,24672,0
0,1,1.6399364599287648E19,10797499,922,2,2,1102,1684,2965,1007,3236730
0,1,1.4340390157469403E19,9027330,23808,3,3,343,3688,2140,2386,1008524
0,2,4.2981186814246446E18,7165240,385,2,1,2931093,166289,271090,8759,0
1,1,1.41403004354181862E18,21246154,1502,3,1,89,295,113,153,675912
1,2,1.4340390157469403E19,9027118,23808,2,1,1678683,4038,2626,2901,2517163
0,1,7.4357961761055826E18,21836022,786,3,2,464399,44205,24168,16872,0
0,1,1.04607947814781222E18,21920339,37956,1,1,43,288,4001,4255,30054
1,1,9.606718090783191E18,5909981,4904,2,2,10093247,399114,66160,59369,0
0,1,6.6017460591936932E18,1763185,14428,3,3,6093292,11857,21348,314,0
0,1,9.9579463364176806E17,2709414,25062,2,1,1523538,2533,1090,1297,1723047
0,1,1.205787899908646E19,20183659,27961,3,3,3461051,22800,319128,263871,0
0,1,6.4923356393431235E18,20602600,33827,3,1,2172,245,3119,2891,2364
0,1,1.1570917665805173E19,20757940,33493,2,1,42006,1670,4466,173,0
1,3,1.5989049276530887E19,20314304,23824,3,3,64257,79464,321781,31,3573643
0,1,8.9945570705085798E18,20030151,23799,3,1,9,409,15,19,6247884
0,1,4.5083650809416673E18,4363169,17341,2,1,14587,80842,105058,103829,0
0,1,1.3146264500646056E19,21967664,28031,1,1,1102495,99,90538,79954,0
0,1,7.5223662218739128E18,20894142,34963,2,2,2594742,86178,137017,222376,298552
0,1,1.5125668486826609E19,21407545,36191,2,2,13281412,3283,6118,6393,1401761
0,1,1.4340390157469403E19,21163927,23808,2,1,4919,13500,35045,127,7169231
0,1,1.4340390157469403E19,4429935,23808,1,1,18405119,10102,1758,2025,2265629
1,1,3.3619196623394758E17,21116609,35684,2,1,115722,106984,2148018,2951959,0
0,1,1.2581662779937843E19,20894138,34963,2,2,607996,7450,72670,64826,9807819
0,1,7.5830030282104443E18,20619966,33272,3,3,16177,107,2259,224,0
0,3,1.2673870462623633E19,3742974,26519,1,1,24,492,22042,21493,6788025
0,1,4.4591691818137155E18,21239609,36150,3,1,3476830,4184,15212,19074,35562
1,2,1.7984766042927387E19,7780134,2411,1,1,1207722,272893,708047,610921,0
0,1,1.6897735447496133E19,4395103,14377,2,2,12504982,778,4145,5155,74158
0,1,2.6928596198512824E18,4212764,2051,2,1,1019,30,163,56,7450613
0,1,5.0216650217624986E18,21960216,2238,2,1,10,149,9964,10020,3974039
0,1,7.7032790697015429E18,6274887,4983,2,2,3567,2542,7847,8578,922183
0,1,1.3761998231031695E19,20946561,21190,3,1,2029707,1997,88263,4530,0
1,4,1.205787899908646E19,20163203,27961,1,1,73772,662,570,842,5523358
0,1,4.2981186814246446E18,4160375,385,2,2,18811,7676,109369,96006,11053603
0,1,1.205787899908646E19,20221012,27961,1,1,3244337,462489,1120731,968918,0
0,1,1.7363854844105064E19,20017073,23798,1,1,16318649,54614,4,64789,236189
1,1,4.2981186814246446E18,7831406,385,3,3,54,1887,1220,574,10151211
0,1,2.6928596198512824E18,4341127,2051,1,1,1250,2214,4560,3894,1744781
0,1,2.01099226944771686E18,22141741,38772,3,3,37417,29305,248681,207989,0
0,3,5.0799010680513905E18,7615864,25928,3,2,277293,172777,627638,652543,0
0,2,1.205787899908646E19,20192903,27961,3,3,22922,2,82,275,0
0,1,1.205787899908646E19,20180245,27961,3,1,8301569,46191,154910,132770,1400076
0,1,3.0159244855987416E16,20364319,19338,2,2,26731,14159,883730,722083,1681
0,1,7.4843334886645852E18,21209488,34691,2,2,16662,23,718,919,0
1,1,1.5989049276530887E19,20313546,23824,2,2,1677,2282,27383,31,807799
0,1,1.67094057903391667E18,20330641,33157,2,1,1727,2458,41423,92,7101765
0,1,1.205787899908646E19,20221272,27961,2,2,11575336,16975,47023,49944,0
0,1,1.7654447561421345E19,20369400,33205,2,2,87,440,1019,728,12373140
0,3,1.205787899908646E19,20163487,27961,3,3,8945,856,20654,20053,95387
0,1,1.5859647530187389E19,2989726,23778,1,1,23541348,2191,62,79,18665727
0,1,1.1712652893432187E19,21233029,14048,1,1,19288,69103,2761,3029,15832537
0,3,1.4756578758696272E19,20715150,3625,1,1,360,480,1831,2081,6768988
0,1,9.991057275835721E17,20345834,30428,3,2,21993,27516,152770,130586,1056306
0,1,1.4340390157469403E19,21360126,23777,1,1,3934133,11375,132318,9773,0
0,1,1.205787899908646E19,20192676,27961,1,1,414,989,1892,5233,48140
0,1,2.6928596198512824E18,4291763,2051,2,1,56,211,235,63,5364705
0,2,3.3542245687415332E18,21522626,6478,3,3,21800,4200,2618519,2056157,396
1,1,1.3756257544627677E19,20915580,24354,2,1,25468,62162,3061,197517,2532293
0,1,1.4340390157469403E19,21232853,23808,2,2,84852,26378,51483,634,393969
0,1,1.0950575279323013E19,1901859,1363,3,3,6649683,464,1060,1446,0
1,1,1.4531867648059392E19,21815482,27485,3,1,11,8,97,76,4337812
0,2,1.3756257544627677E19,10959058,24354,3,3,2,11,242,383,2205466
0,1,1.0044524811813999E19,21275602,34338,1,1,1970881,1267,1138,1500,450057
0,1,1.0474498187290354E19,21264718,36364,2,1,1683522,30458,315277,328780,80
0,1,9.806838428950888E18,21811756,37737,1,1,34699,39574,59933,85407,14310135
0,1,7.9039145283201915E18,20896468,2010,2,1,839,2009,1497,70,15077755
1,1,8.4292696819404472E18,4325847,8285,3,1,10361,2310,12721,12586,2620687
0,1,7.52081831732621E18,21506303,2437,2,2,118,1644,2671,871,6467765
1,1,1.7363854844105064E19,20017083,23798,1,1,7558580,159,157,233,593871
0,1,3.2194484119729485E18,2377269,18990,3,3,3823579,13496,127158,120078,0
0,2,1.491809156579614E19,21250289,33288,2,2,1580468,1229,54445,57022,326400
0,2,1.325077557781386E19,21090832,87,1,1,4649,11301,18979,10575,0
1,1,1.551910456913798E19,21488478,37285,2,1,13693,29,1936,2074,595422
0,2,1.04607947814781222E18,21920339,37956,2,1,3,17,225,329,6919348
0,1,7.6479852856839424E18,2582634,496,2,1,14453772,7378,5232,1139,8522134
0,2,3.7385576601835013E18,9579321,10561,1,1,20660,344250,76962,588223,0
0,1,1.205787899908646E19,20163277,27961,1,1,2550,9986,15186,16290,15524096
1,1,3.8110346841213204E18,4302501,20670,2,2,5488,12293,1913942,220085,0
0,1,9.246169803312667E18,20172045,26395,1,1,540329,4372,94253,83069,12259452
0,1,9.741717075101168E18,20365261,28724,3,2,3367771,13344,66863,111463,1854972
0,1,1.2440971204951276E19,21317615,36521,1,1,520624,10607,16648,23980,21922
0,1,4.352013194077888E18,21206820,36115,3,1,8110,8143,206928,196258,8429553
0,1,1.4340390157469403E19,21970615,23777,3,3,482204,27096,1116303,4972,752289
0,1,9.81130735235002E18,8961003,17926,1,1,20268155,2465,1417,1200,0
0,1,1.2687138635837293E19,4299358,8218,1,1,32473,62486,128059,114464,8595269
0,1,1.5420994750319272E19,22112877,38514,3,2,2011419,392,158937,137037,689947
0,1,6.2637494235377244E18,21803290,36720,2,1,570,2137,4239,2447,12513471
0,1,3.7171981179254492E18,20123980,30195,2,1,9013624,3508,4659,44727,2272021
0,1,6.8775161343899884E18,20053263,2332,2,1,26926,50170,237293,279212,16288850
0,1,1.677200333522726E19,7409484,2390,2,2,14613144,28492,144298,116027,55219
0,3,7.9039145283201915E18,20869436,2010,1,1,9354793,344,1110,85,1462809
1,1,7.9039145283201915E18,20869430,2010,2,1,1632059,264753,849101,85,268145
0,1,9.671263286007372E18,21020317,35333,3,2,4952057,648,5198,6999,0
0,1,7.9039145283201915E18,21162554,1325,1,1,18416027,62,1716,2187,0
0,3,1.2611010400425636E19,21939292,27499,3,1,1,976,1455,1709,1201984
0,1,1.758611229979782E19,20665175,34027,3,2,1641034,6579,20783,23390,0
0,1,1.4531867648059392E19,3834142,27485,2,1,2,8,97,59,3663913
0,1,7.4843334886645852E18,21090281,34691,3,3,7284210,2518,569,748,0
0,2,1.523471329505401E19,3499942,23964,1,1,40,229,160,247,519839
0,1,1.4340390157469403E19,6435307,23777,2,2,2,85,159,238,2132447
0,1,9.911607972684521E18,21187700,34915,1,1,382287,584,1158,1263,906272
0,1,1.0556499707941431E19,20919388,35006,3,1,6455205,830738,3232208,621,447808
0,1,2.6928596198512824E18,21784805,2051,1,1,405671,1559,2421,81,2777
0,1,1.3535799336451637E19,21327306,591,1,1,291089,135172,512603,39669,22499504
0,1,5.8512528144469361E18,21477788,28698,3,1,6704592,12123,81016,71952,1464817
0,1,6.5611302076052787E17,21969772,998,2,2,11637389,64438,657387,530376,6538
1,1,1.4756578758696272E19,20716306,3625,3,1,528,44876,653572,527266,10736128
1,1,1.4756578758696272E19,20716968,3625,2,2,25341,2811,1356946,1077046,1805676
0,2,9.991057275835721E17,20345750,30428,3,2,7467398,94124,180759,153097,734501
0,1,1.0976710240849912E19,4427870,19927,2,2,11452252,41935,81679,88399,155843
0,1,1.4347859242938208E19,21963774,33931,2,2,1936,7373,13287,13097,298903
0,1,9.55276738641731E18,4431659,28997,2,1,1289333,8313,96469,84898,1330391
0,1,1.0726002060893145E19,20036551,23800,3,3,1,43,396,2504,9190977
0,1,8.8480216950830766E18,20815834,2387,2,1,973697,1245,1948,2099,956943
1,1,5.9189437187849533E18,21898870,37883,2,2,12458752,17138,30302,28066,0
0,1,1.2654959198724645E19,20873097,33778,3,2,1095,4927,5117,4833,5039039
0,1,1.4340390157469403E19,21360116,23777,2,1,535,144,395,523,79933
1,1,1.7548939064393077E19,20380797,854,1,1,19513,22684,40719,38865,1479308
0,1,3.7883952562454522E17,3273067,11451,2,2,8428,1610,149799,51342,17034
0,6,1.205787899908646E19,20222693,27961,1,1,69517,326,215,319,12279
0,1,1.4347859242938208E19,20978678,33931,1,1,14011399,492,1147,1353,6208015
0,1,1.8206523824482382E19,20881861,34857,2,1,14750581,91861,341650,218136,0
0,1,1.4340390157469403E19,9027213,23808,2,1,1,1,0,0,645942
0,1,6.0141351455984456E18,20440530,33431,2,1,13255374,13110,54090,13517,0
0,2,1.4340390157469403E19,20643971,23808,2,2,10,242,9,9,72477
0,1,3.4125518374245868E18,10615391,29334,1,1,15030934,6233,17049,6875,1984433
0,1,1.75374694057413299E18,21813293,37757,3,3,7887,619,72951,3343,0
0,1,9.750422518906778E18,21222426,35880,2,1,875395,14890,234465,157726,1853873
0,1,8.2359728906385992E18,20813067,3340,2,2,13641770,168270,698424,561082,77098
0,1,1.4340390157469403E19,6434981,23777,1,1,571,175,132,190,5783942
0,5,1.205787899908646E19,20174580,27961,1,1,512643,20976,28048,28862,0
0,1,5.1206834405104681E18,8680124,1268,1,1,18986193,927,107,35,5658021
0,1,1.7741456305373202E19,21293852,36500,1,1,24639506,1412,1195,5153,4541160
0,1,1.3223360369246851E19,4215924,20574,1,1,16923396,2209,3017,4536,0
1,2,6.3240207938438052E18,20711334,27500,1,1,11497,33355,72531,38794,2802022
1,1,2.734780182350102E18,2989732,23778,1,1,23722996,5256,2483,2733,4042874
0,1,1.2089732170889036E19,20630325,4218,3,1,137977,27464,411,44940,0
0,1,2.6928596198512824E18,4291763,2051,2,1,56,211,235,63,587430
0,1,3.5873902269220603E18,21113514,23280,3,2,129682,34571,338220,44707,13682
0,1,1.3756257544627677E19,8351075,24035,2,1,63006,14609,15679,15267,815599
1,206,1.2234691126779326E19,2771960,1624,2,1,149,89,4123,5247,0
0,1,1.205787899908646E19,20174645,27961,2,2,1241526,1952,7623,10038,3990490
0,2,1.55367451466898278E18,20083851,23780,1,1,122920,23103,114,154,3950777
0,1,1.4340390157469403E19,9027213,23808,2,2,131156,1,0,0,9882
0,1,2.9954814163970908E18,21111798,34561,2,1,3809707,18391,50744,10690,2109
0,1,1.7962103236755943E19,4323440,12248,1,1,17702097,13015,26401,24949,0
0,1,1.4531867648059392E19,21783883,27482,1,1,5014171,666098,1574513,6,22213755
0,1,9.911607972684521E18,21187700,34915,1,1,157,584,1158,1263,2221703
0,1,1.0315103843509314E19,20929421,35009,3,1,2239655,29936,93817,87801,0
0,4,7.2516272015182531E18,20665416,2011,1,1,377806,13554,98987,443,0
1,1,1.4340390157469403E19,2912180,23777,2,2,228,610,1070,1497,885676
0,1,1.3667917508254396E19,21156130,34442,3,2,113947,4194,68032,64977,0
0,1,1.4340390157469403E19,3200263,23777,2,2,8319785,7835,5659,90,5327000
0,1,2.06129618858332595E18,6368794,387,3,3,2103678,67747,653083,126,0
1,1,8.6708480366748344E18,21520602,27347,2,2,11737862,5721,1448,5654,14236158
0,1,4.8767020671739507E17,20589767,24027,2,2,10013,14038,177893,176200,323042
0,1,1.7161521612486359E18,22096770,38507,3,2,6070995,128193,423716,11215,0
0,1,8.0361846919105772E18,3140653,631,3,1,901738,1159,1484,1747,0
0,1,5.5111324610218004E18,2082738,10040,2,2,9733700,1738,3667,3996,1031526
0,2,1.4531867648059392E19,20134208,32446,3,1,645596,365123,1076961,519,0
0,1,6.4200760767071693E18,21887231,37907,2,2,3640701,41753,2026436,1597576,6006958
0,1,1.33848579481565286E18,20802278,33931,2,1,549549,4602,3283,7552,491902
0,1,2.3844490238723103E18,21344287,36639,3,1,8491475,541,69494,62216,0
0,1,3.5831867945582679E18,21402177,36906,2,1,937,2671,4604,16353,1023131
0,1,1.205787899908646E19,20192676,27961,2,1,63,39,72,100,162973
0,1,7.0475001553479772E18,10680476,30126,2,1,485882,26034,68185,14062,10687787
0,1,4.2981186814246446E18,7139904,385,3,3,22331,3764,4119,4457,269291
1,1,1.99529178781958426E18,21011533,29479,2,2,38321,21129,325460,19308,246849
0,1,9.708030776610206E18,21183947,35835,2,2,15336,62831,1135144,398,2035266
1,2,1.72996384937738752E18,9585571,23637,2,1,18,32,236,112,365627
0,1,1.205787899908646E19,20183690,27961,1,1,1712,822,336,511,21926421
